"SOHOB","Sotherly Hotels Inc.","25.4699","n/a","n/a","Consumer Services","Real Estate Investment Trusts",
"SOHOM","Sotherly Hotels LP","25.93","n/a","n/a","Consumer Services","Hotels/Resorts",
"SFBC","Sound Financial Bancorp, Inc.","27.6","$68.96M","n/a","Finance","Savings Institutions",
"SSB","South State Corporation","87.3","$2.11B","n/a","Finance","Major Banks",
"SFST","Southern First Bancshares, Inc.","35.75","$228.18M","n/a","Finance","Major Banks",
"SMBC","Southern Missouri Bancorp, Inc.","34.61","$257.39M","n/a","Finance","Banks",
"SONA","Southern National Bancorp of Virginia, Inc.","16.32","$200.14M","n/a","Finance","Major Banks",
"SBSI","Southside Bancshares, Inc.","37.56","$1.07B","n/a","Finance","Major Banks",
"OKSB","Southwest Bancorp, Inc.","28.9","$539.96M","1993","Finance","Major Banks",
"SP","SP Plus Corporation","28.9","$646.11M","n/a","Consumer Services","Rental/Leasing Companies",
"SPAN","Span-America Medical Systems, Inc.","18.2019","$50.16M","1983","Health Care","Industrial Specialties",
"SBSA","Spanish Broadcasting System, Inc.","3.1845","$20.72M","1999","Consumer Services","Broadcasting",
"SGRP","SPAR Group, Inc.","1.07","$22.08M","n/a","Miscellaneous","Business Services",
"SPKE","Spark Energy, Inc.","29.65","$495.79M","2014","Public Utilities","Power Generation",
"ONCE","Spark Therapeutics, Inc.","53.68","$1.65B","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"SPAR","Spartan Motors, Inc.","9.35","$321.67M","n/a","Capital Goods","Auto Manufacturing",
"SPTN","SpartanNash Company","39.59","$1.48B","n/a","Consumer Non-Durables","Food Distributors",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","24.3372","$13.39M","n/a","n/a","n/a",
"SPPI","Spectrum Pharmaceuticals, Inc.","4.46","$359.29M","n/a","Health Care","Major Pharmaceuticals",
"ANY","Sphere 3D Corp.","0.2878","$14.93M","n/a","Technology","EDP Services",
"SPEX","Spherix Incorporated","1.02","$4.92M","n/a","Miscellaneous","Multi-Sector Companies",
"SPI","SPI Energy Co., Ltd.","1.87","$119.51M","n/a","Technology","Semiconductors",
"SAVE","Spirit Airlines, Inc.","57.09","$3.96B","2011","Transportation","Air Freight/Delivery Services",
"SPLK","Splunk Inc.","52.5","$7.12B","2012","Technology","Computer Software: Prepackaged Software",
"SPOK","Spok Holdings, Inc.","21.6","$443.63M","n/a","Public Utilities","Telecommunications Equipment",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","9.54","$403.02M","2014","Consumer Services","Other Specialty Stores",
"SBPH","Spring Bank Pharmaceuticals, Inc.","7.86","$61.06M","2016","Health Care","Major Pharmaceuticals",
"FUND","Sprott Focus Trust, Inc.","6.99","$167.77M","n/a","n/a","n/a",
"SFM","Sprouts Farmers Market, Inc.","19.49","$2.77B","2013","Consumer Services","Food Chains",
"SPSC","SPS Commerce, Inc.","69.485","$1.18B","2010","Technology","Computer Software: Prepackaged Software",
"SSNC","SS&C Technologies Holdings, Inc.","28.87","$5.86B","2010","Technology","Computer Software: Prepackaged Software",
"STAA","STAAR Surgical Company","10.7","$434.52M","n/a","Health Care","Ophthalmic Goods",
"STAF","Staffing 360 Solutions, Inc.","0.83","$7.59M","1996","Technology","Professional Services",
"STMP","Stamps.com Inc.","114.85","$1.96B","1999","Miscellaneous","Business Services",
"STLY","Stanley Furniture Company, Inc.","0.93","$13.7M","n/a","Consumer Durables","Home Furnishings",
"SPLS","Staples, Inc.","8.89","$5.78B","1989","Consumer Services","Other Specialty Stores",
"SBLK","Star Bulk Carriers Corp.","5.68","$249.67M","n/a","Transportation","Marine Transportation",
"SBLKL","Star Bulk Carriers Corp.","21.6422","n/a","n/a","Transportation","Marine Transportation",
"SBUX","Starbucks Corporation","55.35","$80.56B","1992","Consumer Services","Restaurants",
"STFC","State Auto Financial Corporation","26.64","$1.11B","1991","Finance","Property-Casualty Insurers",
"STBZ","State Bank Financial Corporation.","26.7","$984.86M","n/a","Finance","Major Banks",
"SNC","State National Companies, Inc.","14.32","$600.36M","n/a","Finance","Property-Casualty Insurers",
"STDY","SteadyMed Ltd.","2.55","$51.36M","2015","Health Care","Major Pharmaceuticals",
"GASS","StealthGas, Inc.","3.41","$135.97M","2005","Transportation","Marine Transportation",
"STLD","Steel Dynamics, Inc.","36.21","$8.83B","1996","Basic Industries","Steel/Iron Ore",
"SMRT","Stein Mart, Inc.","5.425","$254.42M","1992","Consumer Services","Clothing/Shoe/Accessory Stores",
"STLR","Stellar Acquisition III Inc.","10","$90.1M","2016","Finance","Business Services",
"STLRU","Stellar Acquisition III Inc.","10.3","n/a","2016","Finance","Business Services",
"STLRW","Stellar Acquisition III Inc.","0.2","n/a","2016","Finance","Business Services",
"SBOT","Stellar Biotechnologies, Inc.","2.07","$20.98M","n/a","Health Care","Major Pharmaceuticals",
"STML","Stemline Therapeutics, Inc.","11.4","$218.41M","2013","Health Care","Major Pharmaceuticals",
"SRCL","Stericycle, Inc.","75.84","$6.45B","1996","Basic Industries","Environmental Services",
"SRCLP","Stericycle, Inc.","62.86","n/a","n/a","Basic Industries","Environmental Services",
"STRL","Sterling Construction Company Inc","8.37","$209.27M","n/a","Basic Industries","Military/Government/Technical",
"SHOO","Steven Madden, Ltd.","35.5","$2.15B","1993","Consumer Non-Durables","Shoe Manufacturing",
"SSFN","Stewardship Financial Corp","9.8","$59.96M","n/a","Finance","Major Banks",
"SYBT","Stock Yards Bancorp, Inc.","47.15","$1.06B","n/a","Finance","Major Banks",
"BANX","StoneCastle Financial Corp","18.95","$123.63M","n/a","n/a","n/a",
"SGBK","Stonegate Bank","41.81","$528.82M","n/a","n/a","n/a",
"SSKN","Strata Skin Sciences, Inc.","0.45","$4.84M","n/a","Health Care","Medical/Dental Instruments",
"SSYS","Stratasys, Ltd.","17.89","$941.01M","1994","Technology","Computer peripheral equipment",
"STRT","Strattec Security Corporation","41.2","$147.82M","n/a","Capital Goods","Auto Parts:O.E.M.",
"STRS","Stratus Properties, Inc.","33.1","$268.05M","n/a","Consumer Services","Homebuilding",
"STRA","Strayer Education, Inc.","81.91","$908.71M","1996","Consumer Services","Other Consumer Services",
"STRM","Streamline Health Solutions, Inc.","1.3","$25.59M","n/a","Technology","EDP Services",
"SBBP","Strongbridge Biopharma plc","2.35","$49.83M","2015","Health Care","Major Pharmaceuticals",
"STB","Student Transportation Inc","5.61","$531.72M","n/a","Transportation","Other Transportation",
"SCMP","Sucampo Pharmaceuticals, Inc.","13.95","$639.43M","2007","Health Care","Major Pharmaceuticals",
"SUMR","Summer Infant, Inc.","2.02","$37.37M","n/a","Consumer Durables","Miscellaneous manufacturing industries",
"SMMF","Summit Financial Group, Inc.","27.04","$289.45M","n/a","Finance","Major Banks",
"SSBI","Summit State Bank","15.05","$71.99M","2006","n/a","n/a",
"SMMT","Summit Therapeutics plc","8.47","$104.15M","2015","Health Care","Major Pharmaceuticals",
"SNBC","Sun Bancorp, Inc.","25.9","$489.43M","n/a","Finance","Commercial Banks",
"SNHY","Sun Hydraulics Corporation","39.56","$1.07B","1997","Capital Goods","Metal Fabrications",
"SNDE","Sundance Energy Australia Limited","16.11","$204.33M","n/a","Energy","Oil & Gas Production",
"SNSS","Sunesis Pharmaceuticals, Inc.","3.7599","$78.5M","2005","Health Care","Major Pharmaceuticals",
"STKL","SunOpta, Inc.","7.35","$629.84M","n/a","Consumer Services","Farming/Seeds/Milling",
"SPWR","SunPower Corporation","6.85","$948.16M","2005","Technology","Semiconductors",
"RUN","Sunrun Inc.","5.59","$580.33M","2015","Capital Goods","Industrial Specialties",
"SBCP","Sunshine Bancorp, Inc.","16.99","$135.84M","2014","Finance","Savings Institutions",
"SSH","Sunshine Heart Inc","0.352","$8.2M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"SUNW","Sunworks, Inc.","1.9811","$41.31M","n/a","Public Utilities","Telecommunications Equipment",
"SMCI","Super Micro Computer, Inc.","28.45","$1.37B","2007","Technology","Computer Manufacturing",
"SPCB","SuperCom, Ltd.","3.45","$53.45M","n/a","Technology","Semiconductors",
"SCON","Superconductor Technologies Inc.","1.3373","$4.98M","1993","Technology","Radio And Television Broadcasting And Communications Equipment",
"SGC","Superior Uniform Group, Inc.","18.68","$269.67M","n/a","Consumer Non-Durables","Apparel",
"SUPN","Supernus Pharmaceuticals, Inc.","25.95","$1.28B","2012","Health Care","Major Pharmaceuticals",
"SPRT","support.com, Inc.","0.85","$47.2M","2000","Technology","EDP Services",
"SGRY","Surgery Partners, Inc.","15.5","$751.65M","2015","Health Care","Hospital/Nursing Management",
"SCAI","Surgical Care Affiliates, Inc.","45.06","$1.82B","2013","Health Care","Medical Specialities",
"SRDX","Surmodics, Inc.","25.9","$343.57M","1998","Health Care","Medical/Dental Instruments",
"SBBX","Sussex Bancorp","21.1","$100.05M","n/a","Finance","Major Banks",
"SIVB","SVB Financial Group","172.12","$8.97B","n/a","Finance","Major Banks",
"SIVBO","SVB Financial Group","25.7733","n/a","n/a","Finance","Major Banks",
"SYKE","Sykes Enterprises, Incorporated","28.98","$1.24B","1996","Technology","EDP Services",
"SYMC","Symantec Corporation","24.01","$14.97B","1989","Technology","Computer Software: Prepackaged Software",
"SYNC","Synacor, Inc.","3.15","$96.25M","2012","Technology","Computer Software: Programming, Data Processing",
"SYNL","Synalloy Corporation","11","$95.31M","n/a","Basic Industries","Steel/Iron Ore",
"SYNA","Synaptics Incorporated","55.81","$1.95B","2002","Technology","EDP Services",
"SNCR","Synchronoss Technologies, Inc.","38.93","$1.76B","2006","Technology","EDP Services",
"SNDX","Syndax Pharmaceuticals, Inc.","7.32","$133.18M","2016","Health Care","Major Pharmaceuticals",
"SGYP","Synergy Pharmaceuticals, Inc.","6.25","$1.12B","n/a","Health Care","Major Pharmaceuticals",
"ELOS","Syneron Medical Ltd.","8.55","$301.6M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"SNPS","Synopsys, Inc.","59.37","$8.91B","1992","Technology","Computer Software: Prepackaged Software",
"SYNT","Syntel, Inc.","19.92","$1.68B","1997","Technology","EDP Services",
"SYMX","Synthesis Energy Systems, Inc.","0.8497","$73.92M","n/a","Basic Industries","Major Chemicals",
"SYUT","Synutra International, Inc.","5.4","$306.13M","n/a","Consumer Non-Durables","Packaged Foods",
"SYPR","Sypris Solutions, Inc.","0.9","$19.12M","n/a","Capital Goods","Industrial Machinery/Components",
"SYRS","Syros Pharmaceuticals, Inc.","12.48","$291.79M","2016","Health Care","Major Pharmaceuticals",
"SYRX","Sysorex Global","0.2435","$6.63M","2014","Technology","EDP Services",
"TROW","T. Rowe Price Group, Inc.","75.84","$18.46B","1986","Finance","Investment Bankers/Brokers/Service",
"TTOO","T2 Biosystems, Inc.","5.23","$159.16M","2014","Health Care","Medical/Dental Instruments",
"TRHC","Tabula Rasa HealthCare, Inc.","14.91","$240.07M","2016","Miscellaneous","Business Services",
"TCMD","Tactile Systems Technology, Inc.","15.7","$263.98M","2016","Health Care","Medical/Dental Instruments",
"TAIT","Taitron Components Incorporated","1.21","$6.69M","1995","Consumer Non-Durables","Electronic Components",
"TTWO","Take-Two Interactive Software, Inc.","49.22","$4.26B","1997","Technology","Computer Software: Prepackaged Software",
"TLND","Talend S.A.","22.3","$635.69M","2016","Technology","Computer Software: Prepackaged Software",
"TNDM","Tandem Diabetes Care, Inc.","2.1","$64.35M","2007","Health Care","Medical/Dental Instruments",
"TLF","Tandy Leather Factory, Inc.","8.05","$74.6M","n/a","Consumer Non-Durables","Apparel",
"TNGO","Tangoe, Inc.","7.98","$314.66M","2011","Technology","Computer Software: Prepackaged Software",
"TANH","Tantech Holdings Ltd.","2.1601","$50.32M","2015","Basic Industries","Major Chemicals",
"TPIV","TapImmune Inc.","3.91","$32.76M","n/a","Health Care","Major Pharmaceuticals",
"TEDU","Tarena International, Inc.","14.94","$835.81M","2014","Consumer Services","Other Consumer Services",
"TASR","TASER International, Inc.","24.58","$1.29B","n/a","Capital Goods","Ordnance And Accessories",
"TATT","TAT Technologies Ltd.","8.6","$75.92M","n/a","Capital Goods","Aerospace",
"TAYD","Taylor Devices, Inc.","15.1868","$52.1M","n/a","Capital Goods","Industrial Machinery/Components",
"TCPC","TCP Capital Corp.","16.86","$894.28M","2012","n/a","n/a",
"AMTD","TD Ameritrade Holding Corporation","44.17","$23.24B","1997","Finance","Investment Bankers/Brokers/Service",
"TEAR","TearLab Corporation","0.49","$26.08M","n/a","Health Care","Medical/Dental Instruments",
"TECD","Tech Data Corporation","85.12","$3B","1986","Technology","Retail: Computer Software & Peripheral Equipment",
"TCCO","Technical Communications Corporation","2.35","$4.32M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment",
"TTGT","TechTarget, Inc.","8.5","$236.44M","2007","Miscellaneous","Business Services",
"TGLS","Tecnoglass Inc.","12.17","$366.88M","2012","Consumer Durables","Electronic Components",
"TGEN","Tecogen Inc.","3.94","$78.72M","2014","Capital Goods","Industrial Machinery/Components",
"TNAV","Telenav, Inc.","7.05","$304.13M","2010","Capital Goods","Industrial Machinery/Components",
"TTEC","TeleTech Holdings, Inc.","30.4","$1.41B","1996","Technology","Professional Services",
"TLGT","Teligent, Inc.","7.05","$374.53M","n/a","Health Care","Major Pharmaceuticals",
"TENX","Tenax Therapeutics, Inc.","2.31","$64.96M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"GLBL","TerraForm Global, Inc.","4","$698.2M","2015","Public Utilities","Electric Utilities: Central",
"TERP","TerraForm Power, Inc.","12.89","$1.8B","2014","Public Utilities","Electric Utilities: Central",
"TVIA","TerraVia Holdings, Inc.","1.1","$99.22M","2011","Basic Industries","Major Chemicals",
"TBNK","Territorial Bancorp Inc.","32.59","$318.21M","2009","Finance","Savings Institutions",
"TSRO","TESARO, Inc.","133.25","$7.12B","2012","Health Care","Major Pharmaceuticals",
"TESO","Tesco Corporation","8.55","$396.75M","n/a","Energy","Metal Fabrications",
"TSLA","Tesla Motors, Inc.","216.99","$34.95B","2010","Capital Goods","Auto Manufacturing",
"TESS","TESSCO Technologies Incorporated","12.85","$107.07M","1994","Consumer Non-Durables","Electronic Components",
"TSRA","Tessera Holding Corporation ","44.85","$2.18B","2003","Technology","Semiconductors",
"TTEK","Tetra Tech, Inc.","42.75","$2.44B","1991","Consumer Services","Military/Government/Technical",
"TTPH","Tetraphase Pharmaceuticals, Inc.","4.11","$151.68M","2013","Health Care","Major Pharmaceuticals",
"TCBI","Texas Capital Bancshares, Inc.","78.3","$3.6B","2003","Finance","Major Banks",
"TCBIL","Texas Capital Bancshares, Inc.","25.3447","n/a","n/a","Finance","Major Banks",
"TCBIP","Texas Capital Bancshares, Inc.","25.27","$151.62M","n/a","Finance","Major Banks",
"TCBIW","Texas Capital Bancshares, Inc.","60","n/a","n/a","Finance","Major Banks",
"TXN","Texas Instruments Incorporated","73.58","$73.54B","n/a","Technology","Semiconductors",
"TXRH","Texas Roadhouse, Inc.","47.82","$3.37B","2004","Consumer Services","Restaurants",
"TFSL","TFS Financial Corporation","19.03","$5.39B","n/a","Finance","Savings Institutions",
"TGTX","TG Therapeutics, Inc.","4.45","$243.55M","n/a","Health Care","Major Pharmaceuticals",
"ABCO","The Advisory Board Company","34.4","$1.38B","2001","Consumer Services","Other Consumer Services",
"ANDE","The Andersons, Inc.","43.3","$1.22B","n/a","Consumer Services","Farming/Seeds/Milling",
"TBBK","The Bancorp, Inc.","8.06","$445.87M","n/a","Finance","Major Banks",
"BONT","The Bon-Ton Stores, Inc.","1.45","$31.31M","1991","Consumer Services","Department/Specialty Retail Stores",
"CG","The Carlyle Group L.P.","15.6","$5.09B","2012","Finance","Investment Managers",
"CAKE","The Cheesecake Factory Incorporated","59.43","$2.82B","1992","Consumer Services","Restaurants",
"CHEF","The Chefs&#39; Warehouse, Inc.","15.65","$410.88M","2011","Consumer Non-Durables","Food Distributors",
"TCFC","The Community Financial Corporation","28.5801","$133.11M","n/a","Finance","Major Banks",
"DSGX","The Descartes Systems Group Inc.","21.25","$1.61B","n/a","Technology","Computer Software: Prepackaged Software",
"DXYN","The Dixie Group, Inc.","3.95","$63.67M","n/a","Consumer Durables","Home Furnishings",
"ENSG","The Ensign Group, Inc.","22.38","$1.13B","2007","Health Care","Hospital/Nursing Management",
"XONE","The ExOne Company","9.95","$160.31M","2013","Capital Goods","Industrial Machinery/Components",
"FINL","The Finish Line, Inc.","18.65","$756.49M","1992","Consumer Services","Clothing/Shoe/Accessory Stores",
"FBMS","The First Bancshares, Inc.","26.55","$144.11M","n/a","Finance","Major Banks",
"FLIC","The First of Long Island Corporation","28.8","$682.15M","n/a","Finance","Major Banks",
"GT","The Goodyear Tire & Rubber Company","31.19","$8.14B","n/a","Consumer Durables","Automotive Aftermarket",
"HABT","The Habit Restaurants, Inc.","17.25","$448.5M","2014","Consumer Services","Restaurants",
"HCKT","The Hackett Group, Inc.","17.77","$507.4M","n/a","Consumer Services","Professional Services",
"HAIN","The Hain Celestial Group, Inc.","39.46","$4.08B","n/a","Consumer Non-Durables","Packaged Foods",
"FITS","The Health and Fitness ETF","25.04","$2.5M","n/a","n/a","n/a",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","6.72","$41.22M","n/a","n/a","n/a",
"INTG","The Intergroup Corporation","26.55","$63.23M","n/a","Consumer Services","Building operators",
"JYNT","The Joint Corp.","2.65","$33.71M","2014","Miscellaneous","Multi-Sector Companies",
"KEYW","The KEYW Holding Corporation","11.74","$480.92M","2010","Technology","EDP Services",
"KHC","The Kraft Heinz Company","87.53","$106.55B","n/a","Consumer Non-Durables","Packaged Foods",
"OLD","The Long-Term Care ETF","23.3296","$2.33M","n/a","n/a","n/a",
"MDCO","The Medicines Company","32.85","$2.33B","2000","Health Care","Major Pharmaceuticals",
"MIK","The Michaels Companies, Inc.","20.65","$4.23B","2014","Consumer Services","Recreational Products/Toys",
"MIDD","The Middleby Corporation","128.59","$7.4B","n/a","Technology","Industrial Machinery/Components",
"NAVG","The Navigators Group, Inc.","117.95","$1.72B","1986","Finance","Property-Casualty Insurers",
"SLIM","The Obesity ETF","22.47","$2.25M","n/a","n/a","n/a",
"STKS","The ONE Group Hospitality, Inc.","2.19","$54.86M","n/a","Consumer Services","Restaurants",
"ORG","The Organics ETF","24.64","n/a","n/a","n/a","n/a",
"PCLN","The Priceline Group Inc. ","1477.57","$72.91B","1999","Miscellaneous","Business Services",
"PRSC","The Providence Service Corporation","38.37","$543.51M","2003","Consumer Services","Transportation Services",
"RMR","The RMR Group Inc.","40.6","$1.26B","n/a","Consumer Services","Professional Services",
"SPNC","The Spectranetics Corporation","24.55","$1.06B","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"TTD","The Trade Desk, Inc.","26.93","$1.04B","2016","Technology","Computer Software: Programming, Data Processing",
"ULTI","The Ultimate Software Group, Inc.","186.13","$5.4B","1998","Technology","Computer Software: Prepackaged Software",
"YORW","The York Water Company","38.3","$491.82M","n/a","Public Utilities","Water Supply",
"NCTY","The9 Limited","1.25","$29.89M","2004","Miscellaneous","Business Services",
"TBPH","Theravance Biopharma, Inc.","32.5","$1.69B","n/a","Health Care","Major Pharmaceuticals",
"TST","TheStreet, Inc.","0.85","$29.97M","n/a","Consumer Services","Newspapers/Magazines",
"TCRD","THL Credit, Inc.","10.13","$336.01M","2010","n/a","n/a",
"THLD","Threshold Pharmaceuticals, Inc.","0.4693","$33.58M","2005","Health Care","Major Pharmaceuticals",
"TICC","TICC Capital Corp.","6.83","$351.6M","2003","n/a","n/a",
"TIG","TiGenix","14.4","$2.31B","2016","n/a","n/a",
"TTS","Tile Shop Hldgs, Inc.","19.7","$1.02B","n/a","Consumer Services","Home Furnishings",
"TIL","Till Capital Ltd.","4.1507","$13.91M","n/a","Finance","Property-Casualty Insurers",
"TSBK","Timberland Bancorp, Inc.","20.3099","$141.18M","n/a","Finance","Banks",
"TIPT","Tiptree Financial Inc.","6.3","$271.11M","n/a","Finance","Specialty Insurers",
"TITN","Titan Machinery Inc.","14.81","$323.14M","2007","Consumer Services","Other Specialty Stores",
"TTNP","Titan Pharmaceuticals, Inc.","4.65","$98.57M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"TIVO","TiVo Corporation","20.55","$2.46B","n/a","Miscellaneous","Multi-Sector Companies",
"TMUS","T-Mobile US, Inc.","58.32","$48.06B","n/a","Public Utilities","Telecommunications Equipment",
"TMUSP","T-Mobile US, Inc.","95.57","n/a","n/a","Public Utilities","Telecommunications Equipment",
"TKAI","Tokai Pharmaceuticals, Inc.","1.03","$23.32M","2014","Health Care","Major Pharmaceuticals",
"TNXP","Tonix Pharmaceuticals Holding Corp.","0.51","$19.98M","n/a","Health Care","Major Pharmaceuticals",
"TISA","Top Image Systems, Ltd.","1.4","$25.09M","1996","Technology","Computer peripheral equipment",
"TOPS","TOP Ships Inc.","2.34","$13.31M","n/a","Transportation","Marine Transportation",
"TORM          ","TOR Minerals International Inc","6.1","$21.6M","1988","Basic Industries","Major Chemicals",
"TRCH","Torchlight Energy Resources, Inc.","1.17","$63.28M","n/a","Energy","Oil & Gas Production",
"TSEM","Tower Semiconductor Ltd.","19.16","$1.65B","1994","Technology","Semiconductors",
"CLUB","Town Sports International Holdings, Inc.","2.5","$64.03M","2006","Consumer Services","Hotels/Resorts",
"TOWN","Towne Bank","33","$2.06B","n/a","n/a","n/a",
"TPIC","TPI Composites, Inc.","15.42","$520.22M","2016","Energy","Industrial Machinery/Components",
"TCON","TRACON Pharmaceuticals, Inc.","5.3","$85.25M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"TSCO","Tractor Supply Company","75.9","$9.96B","1994","Consumer Services","RETAIL: Building Materials",
"TWMC","Trans World Entertainment Corp.","3.2","$115.57M","n/a","Consumer Services","Consumer Electronics/Video Chains",
"TACT","TransAct Technologies Incorporated","6.7","$49.47M","1996","Technology","Computer peripheral equipment",
"TRNS","Transcat, Inc.","10.6","$74.32M","n/a","Capital Goods","Electrical Products",
"TBIO","Transgenomic, Inc.","0.293","$7.26M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments",
"TGA","Transglobe Energy Corp","1.83","$132.14M","n/a","Energy","Oil & Gas Production",
"TA","TravelCenters of America LLC","7.4","$287.51M","n/a","Consumer Durables","Automotive Aftermarket",
"TANNI","TravelCenters of America LLC","25.2055","n/a","n/a","Consumer Durables","Automotive Aftermarket",
"TANNL","TravelCenters of America LLC","25.1","n/a","n/a","Consumer Durables","Automotive Aftermarket",
"TANNZ","TravelCenters of America LLC","25.0568","n/a","n/a","Consumer Durables","Automotive Aftermarket",
"TZOO","Travelzoo Inc.","10","$138.25M","n/a","Technology","EDP Services",
"TRVN","Trevena, Inc.","6.15","$321.86M","2014","Health Care","Major Pharmaceuticals",
"TCBK","TriCo Bancshares","33.69","$769.05M","n/a","Finance","Major Banks",
"TRIL","Trillium Therapeutics Inc.","5.7","$44.72M","n/a","Health Care","Major Pharmaceuticals",
"TRS","TriMas Corporation","23.7","$1.08B","2007","Capital Goods","Industrial Specialties",
"TRMB","Trimble Inc.","30.27","$7.59B","1990","Capital Goods","Industrial Machinery/Components",
"TRIB","Trinity Biotech plc","6.96","$166.76M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"TRIP","TripAdvisor, Inc.","47.51","$6.92B","n/a","Technology","Computer Software: Programming, Data Processing",
"TSC","TriState Capital Holdings, Inc.","22.15","$627.8M","2013","Finance","Major Banks",
"TBK","Triumph Bancorp, Inc.","26.3","$476.15M","2014","Finance","Major Banks",
"TRVG","trivago N.V.","12.14","$2.85B","2016","n/a","n/a",
"TRNC","tronc, Inc.","13.68","$498.34M","n/a","Consumer Services","Newspapers/Magazines",
"TROV","TrovaGene, Inc.","2.05","$62.76M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"TROVU","TrovaGene, Inc.","12.74","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"TROVW","TrovaGene, Inc.","0.29","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"TRUE","TrueCar, Inc.","12.51","$1.07B","2014","Technology","Computer Software: Programming, Data Processing",
"THST","Truett-Hurst, Inc.","1.8","$7.75M","2013","Consumer Non-Durables","Beverages (Production/Distribution)",
"TRUP","Trupanion, Inc.","15.69","$458.99M","n/a","Health Care","Medical Specialities",
"TRST","TrustCo Bank Corp NY","8.85","$846.99M","n/a","Finance","Major Banks",
"TRMK","Trustmark Corporation","35.7","$2.41B","n/a","Finance","Major Banks",
"TSRI","TSR, Inc.","5.8","$11.38M","n/a","Technology","EDP Services",
"TTMI","TTM Technologies, Inc.","13.78","$1.38B","2000","Technology","Electrical Products",
"TCX","Tucows Inc.","36.45","$381.11M","n/a","Technology","EDP Services",
"TUES","Tuesday Morning Corp.","5.4","$243.48M","1999","Consumer Services","Department/Specialty Retail Stores",
"TOUR","Tuniu Corporation","8.78","$839.87M","2014","Consumer Services","Transportation Services",
"HEAR","Turtle Beach Corporation","1.3","$64.03M","n/a","Consumer Durables","Telecommunications Equipment",
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","22.37","$40.27M","n/a","n/a","n/a",
"TUTT","Tuttle Tactical Management U.S. Core ETF","21.76","$65.28M","n/a","n/a","n/a",
"FOX","Twenty-First Century Fox, Inc.","28","$51.95B","n/a","Consumer Services","Television Services",
"FOXA","Twenty-First Century Fox, Inc.","28.72","$35.07B","n/a","Consumer Services","Television Services",
"TWIN","Twin Disc, Incorporated","15.39","$176.69M","n/a","Technology","Industrial Machinery/Components",
"TRCB","Two River Bancorp","14.45","$115.04M","n/a","Finance","Major Banks",
"USCR","U S Concrete, Inc.","66.35","$1.04B","n/a","Capital Goods","Building Materials",
"PRTS","U.S. Auto Parts Network, Inc.","3.48","$121.72M","2007","Consumer Services","Other Specialty Stores",
"USEG","U.S. Energy Corp.","1.21","$7.42M","n/a","Energy","Oil & Gas Production",
"GROW","U.S. Global Investors, Inc.","1.45","$22.07M","n/a","Finance","Investment Managers",
"UBNT","Ubiquiti Networks, Inc.","57.86","$4.75B","2011","Technology","Radio And Television Broadcasting And Communications Equipment",
"UFPT","UFP Technologies, Inc.","25.75","$186.12M","1993","Capital Goods","Containers/Packaging",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","256.68","$15.97B","2007","Consumer Services","Other Specialty Stores",
"UCTT","Ultra Clean Holdings, Inc.","9.79","$322.31M","2004","Technology","Semiconductors",
"RARE","Ultragenyx Pharmaceutical Inc.","69.97","$2.86B","2014","Health Care","Major Pharmaceuticals",
"ULBI","Ultralife Corporation","4.925","$75.03M","1992","Miscellaneous","Industrial Machinery/Components",
"UTEK","Ultratech, Inc.","24.27","$652.1M","1993","Technology","Industrial Machinery/Components",
"UMBF","UMB Financial Corporation","76.6","$3.8B","n/a","Finance","Major Banks",
"UMPQ","Umpqua Holdings Corporation","18.79","$4.14B","n/a","Finance","Savings Institutions",
"UNAM","Unico American Corporation","10.85","$57.58M","n/a","Finance","Property-Casualty Insurers",
"UNIS","Unilife Corporation","2.24","$38.94M","n/a","Health Care","Medical/Dental Instruments",
"UBSH","Union Bankshares Corporation","35.54","$1.55B","n/a","Finance","Major Banks",
"UNB","Union Bankshares, Inc.","44.05","$196.45M","n/a","Finance","Major Banks",
"UNXL","Uni-Pixel, Inc.","1","$45.04M","n/a","Capital Goods","Industrial Machinery/Components",
"QURE","uniQure N.V.","5.87","$147.55M","2014","Health Care","Major Pharmaceuticals",
"UBCP","United Bancorp, Inc.","13.35","$72.43M","n/a","Finance","Major Banks",
